"Product_Name","Supplier_Name","Article_Number","Category","Volumn","Alcohol_Percent","Country","Producer","Package"
"Risdryck Original EKO","Arvid Nordquist Hab","114469","Havre-, risdryck odyl","47986","","","","12x1 l"
"Smoothie blåbär hallon 250ml ENGL","Froosh Sverige AB","206599","Smoothie","250802","","","","12x25 cl"
"Kombucha Kokos Lime Lemonad","Humm Europe AB","209451","Fruktdryck","1003","","","","12x414 ml"
"Nygårda sockerdricka REGL","Spendrups Bryggeri AB","186153","Returglas, läsk odyl","1308500","","","","20x33 cl"
"Fanta Exotic PET","Coca-cola European Partners Pl","120124","PET, läsk odyl","3423","","","","8x150 cl"
"Spendrups Bayerskt klass 1 returglas","Spendrups Bryggeri AB","111100","Lättöl","1108600","","","","20x33 cl"
"Orangina Blodapelsin ENGL","Hemberga Dryckesgrossisten AB","121487","Engångsförp, läsk odyl","398","","","","24x25 cl"
"Trocadero zero 50cl PET","Spendrups Bryggeri AB","120413","Burkar, läsk odyl","1336740","","","","24x50 cl"
"Mango","Hemberga Dryckesgrossisten AB","120904","Juice drickfärdig: övriga smak","1440","","","","12x1 l"
"Evian Mineralvatten PET","Saturnus AB","118035","PET","7602","","","","24x50 cl"
"Apelsinjuice 1+4","Fruktjuice I Enköping AB","731514","Juice koncentrerad","3115-04","","","","1x5 l"
"Schweppes Soda engl","Spendrups Bryggeri AB","113964","Engångsförp, drinkvatten","1333410","","","","24x25 cl"
"Fentimans Rose Lemonade","Dryck Sthlm AB","112160","Engångsförp, drinkvatten","2756","","","","12x27,5 cl"
"Fruktdryck hallon granatäpple","Proviva AB","200184","Fruktdryck","578910","","","","6x1 l"
"Wolverine Energidryck BRK","First Class Beverages Of Swe","110943","Sportdrycker","4","","","","24x25 cl"
"Mango Fruktdryck","Fontana Food AB","114305","Juice drickfärdig: övriga smak","17534","","","","12x1 l"
"Ginger Beer","Saturnus AB","117750","Engångsförp, drinkvatten","7764","","","","24x20 cl"
"Loka Crush Päron PET","Spendrups Bryggeri AB","110856","PET, läsk odyl","1219140","","","","24x50 cl"
"Champis REGL","Spendrups Bryggeri AB","186143","Returglas, läsk odyl","1300300","","","","20x33 cl"
"Pepsi engångsglas","Carlsberg Sverige AB","101441","Engångsförp, läsk odyl","21852","","","","24x30 cl"
"Smakis jordgubbsdryck lättsockrad brik","Kalasföretaget Säljprofilen AB","714316","Drickfärdiga drycker, övr smak","227325","","","","27x25 cl"
"Äpplejuice KRAV ENGL","Saltå Kvarn AB","721048","Juice drickfärdig: övriga smak","5405","","","","6x20 cl"
"Pago Jordgubb ENGL","Eckes Granini Sverige AB","113366","Juice drickfärdig: övriga smak","1003514","","","","12x20 cl"
"Äpplemust med Hallon och Mynta ENGL","Kullabygdens Musteri AB","109564","Must","2001070","","","","20x25 cl"
"Richard Juhlin Blanc de Blanc piccolo","Arvid Nordquist Hab","117723","Alkoholfritt alt","48942","","","","24x20 cl"
"Monin mandel Orgeat","Barkonsult AB","767771","Drinkbaser","M2","","","","6x700 ml"
"Svartvinbärssaft 1+4","Orkla Foods Sverige","710244","Saft: övriga smaker","57526","","","","1x5 l"
"Legero","Henkell & Co Sverige AB","108052","Alkoholfritt alt","3080160","","","","12x20 cl"
"Ginger Joe alkoholfri ENGL","Multibev AB","115156","Drickfärdiga drycker, övr smak","1014874","","","","24x33 cl"
"Barrels & Drums Chardonnay","Enjoy Wine & Spirits AB","715855","Alkoholfritt alt","X50080539601","","","","6x75 cl"
"Ginger Ale EKO","Matkompaniet AB","104780","Engångsförp, läsk odyl","31037","","","","12x25 cl"
"Pago Apelsin Morot Citron juice PET","Eckes Granini Sverige AB","779473","Juice drickfärdig","1007517","","","","12x33 cl"
"Pepsi Cola PET","Carlsberg Sverige AB","120951","PET, läsk odyl","21558","","","","24x50 cl"
"Smakis svartvinbär KRAV BRIK","Kalasföretaget Säljprofilen AB","706141","Drickfärdiga drycker, övr smak","127125","","","","27x25 cl"
"Läsk apelsin citron BRK EKO","Midsona Sverige (markatta)","118672","Burkar, läsk odyl","41366","","","","24x33 cl"
"Fruktsmoothie Jordgubb Banan Guava 250ml ENGL","Froosh Sverige AB","206225","Smoothie","250809","","","","12x25 cl"
"Fruktkick KRAV ENGL","Saltå Kvarn AB","780655","Juice drickfärdig: övriga smak","5417","","","","6x20 cl"
"Måltidsdryck päron","Fruktjuice I Enköping AB","108445","Saft: övriga smaker","3360-04","","","","1x5 l"
"Monin Grönt Äpple","Barkonsult AB","733299","Drinkbaser","M69","","","","6x700 ml"
"Monin Blå Curacao","Barkonsult AB","776022","Drinkbaser","M9","","","","6x700 ml"
"Lemonad","Arla Foods AB","211163","Fruktdryck","66829","","","","6x85 cl"
"Blandsaft körsbär","Orkla Foods Sverige","785750","Saft: övriga smaker","55626","","","","1x5 l"
"Apelsinsaft 1+6","Orkla Foods Sverige","710220","Saft: apelsin, citron","55126","","","","1x5 l"
"Red Bull ENGL","Red Bull Sweden AB","792254","Sportdrycker","1880","","","","24x25 cl"
"Roses Lime Cordial Mixer","Haugen-gruppen AB","114453","Drinkbaser","253378","","","","6x57 cl"
"Tomatjuice BRK","Saturnus AB","104055","Juice drickfärdig: övriga smak","7703","","","","24x15 cl"
"Dryck Tranbär","Kiviks Musteri AB","103621","Drickfärdiga drycker, övr smak","73665","","","","10x1 l"
"Julmust PET","Spendrups Bryggeri AB","103025","PET, läsk odyl","1303743","","","","8x150 cl"
"Ananasjuice ENGL","Saturnus AB","117738","Juice drickfärdig: övriga smak","7752","","","","24x20 cl"
"Sprite Bag-in-box","Coca-cola European Partners Pl","776378","Engångsförp, läsk odyl","4561","","","","1x10 l"
"Julmust PET","Carlsberg Sverige AB","116147","PET, läsk odyl","21530","","","","24x50 cl"
"Carnegie Porter 3,5% RG","Carlsberg Sverige AB","100631","Folköl","21967","","","","15x50 cl"
"Herrgårdscider Äpple 0,3% ENGL","Kiviks Musteri AB","106788","Cider alkoholhaltig","60930","","","","8x75 cl"
"Monin Caramell","Barkonsult AB","747761","Drinkbaser","M46","","","","6x700 ml"
"Monin Mörk chokladsås","Barkonsult AB","111446","Drinkbaser","M100","","","","6x500 ml"
"Fentimans English Elderflower","Dryck Sthlm AB","114222","Engångsförp, drinkvatten","2759","","","","12x27,5 cl"
"Fever Tree Ginger Beer","Galatea AB","120127","Engångsförp, drinkvatten","8591-04","","","","24x20 cl"
"Nygårda Julmust light REGL","Spendrups Bryggeri AB","103033","Returglas, läsk odyl","1303600","","","","20x33 cl"
"Superfood smoothie Switch on ENGL","Vivalicious","118839","Smoothie","229353","","","","12x25 cl"
"Smoothie Vitamin","Arla Foods AB","211167","Smoothie","66856","","","","1x5 l"
"Svartvinbärsdryck 1+6 BIB","Orkla Foods Sverige","102986","Måltidsdricka konc, övrig smak","54721","","","","1x10 l"
"Jacobs Creek UnVined Shiraz Alkoholfritt","Pernod Ricard Sweden AB","112225","Alkoholfritt alt","1050302","","","","6x75 cl"
"Äpple Mangojuice KRAV ENGL","Saltå Kvarn AB","780675","Juice drickfärdig: övriga smak","5403","","","","6x20 cl"
"Juice Mango Citron DFP","The Smiling Group Ab/seb","120562","Juice drickfärdig: övriga smak","1804","","","","12x25 cl"
"Festis apelsin tetra 20 cl EKO BRIK","Carlsberg Sverige AB","115071","Drickfärdiga drycker, övr smak","14567","","","","30x20 cl"
"Concentrado Agave EKO","Aliassmith AB","103758","Drinkbaser","25000","","","","6x75 cl"
"Billabong Sparkling Brut","Ward Wines AB","701201","Alkoholfritt alt","194501","","","","12x75 cl"
"Festis hallon tetra 20 cl EKO BRIK","Carlsberg Sverige AB","115073","Drickfärdiga drycker, övr smak","14564","","","","30x20 cl"
"Cola Classic EKO","Matkompaniet AB","104776","Engångsförp, läsk odyl","31030","","","","12x25 cl"
"Pärondryck","Kiviks Musteri AB","108549","Drickfärdiga drycker, övr smak","73830","","","","12x25 cl"
"Äpplejuice","Arla Foods AB","201828","Juice drickfärdig","7422","","","","6x1 l"
"Superfood smoothie Kick start ENGL","Vivalicious","118838","Smoothie","229352","","","","12x25 cl"
"Pepsi Max engångsglas","Carlsberg Sverige AB","101442","Engångsförp, läsk odyl","21918","","","","24x30 cl"
"Barrels & Drums Merlot","Enjoy Wine & Spirits AB","715859","Alkoholfritt alt","X50080539701","","","","6x75 cl"
"Schweppes Tonic Water","Spendrups Bryggeri AB","732052","PET, läsk odyl","1329543","","","","8x150 cl"
"Superfood smoothie Charge up ENGL","Vivalicious","118837","Smoothie","229351","","","","12x25 cl"
"Jacobs Creek UnVined Riesling Alkoholfritt","Pernod Ricard Sweden AB","112198","Alkoholfritt alt","1050300","","","","6x75 cl"
"Lingondricka BIB","Coca-cola European Partners Pl","776384","Måltidsdricka konc, lingon","7363","","","","1x10 l"
"Måltidsdryck äpple 1+6","Orkla Foods Sverige","765577","Måltidsdricka konc, äpple","57726","","","","1x5 l"
"Vitamin Well Care röd Grapefrukt PET","Vitamin Well AB","101799","Drickfärdiga drycker, övr smak","1010","","","","12x50 cl"
"Aloe Vera Sockerfri PET","Vitamin Well AB","111436","Drickfärdiga drycker, övr smak","7030","","","","20x50 cl"
"Monin Jordgubb","Barkonsult AB","788934","Drinkbaser","M31","","","","6x700 ml"
"Brew Dog Nanny State Alkoholfri","Cask Sweden AB","705412","Öl alkoholfri","9015385","","","","24x33 cl"
"NOCCO Passion","Vitamin Well AB","121607","Burkar, läsk odyl","6240","","","","24x33 cl"
"Apelsindryck med Sugrör EKO","Kiviks Musteri AB","113289","Drickfärdiga drycker, citrus","73021","","","","24x25 cl"
"Orangina ENGL","Hemberga Dryckesgrossisten AB","121486","Engångsförp, läsk odyl","401","","","","24x25 cl"
"NOCCO Carnival BRK","Vitamin Well AB","120702","Burkar, läsk odyl","6220","","","","24x33 cl"
"Loka Päron PET","Spendrups Bryggeri AB","117227","PET","1206740","","","","24x50 cl"
"Mineralvatten San Pellegrino","Enjoy Wine & Spirits AB","718500","Returglas","4202","","","","24x50 cl"
"Miguel Torres Natureo vit","Wine & Spirits Collective","703698","Alkoholfritt alt","191201","","","","12x75 cl"
"Äpplemust ENGL","Kullabygdens Musteri AB","109568","Must","2001010","","","","20x25 cl"
"Kombucha Granatäpple Lemonade","Humm Europe AB","209449","Fruktdryck","1002","","","","12x414 ml"
"Monin Cocos","Barkonsult AB","767436","Drinkbaser","M12","","","","6x700 ml"
"Smakis jordgubbsdryck KRAV","Kalasföretaget Säljprofilen AB","118526","Måltidsdricka drickf övr smak","717025","","","","27x25 cl"
"7-up BRK","Carlsberg Sverige AB","103630","Burkar, läsk odyl","22043","","","","24x33 cl"
"Schweppes russchian ENGL","Spendrups Bryggeri AB","107413","Engångsförp, drinkvatten","1329410","","","","24x25 cl"
"Äppeljuice med sugrör","Kiviks Musteri AB","789760","Juice drickfärdig: övriga smak","71986","","","","27x25 cl"
"Blandsaft jordgubb 1+6","Orkla Foods Sverige","714914","Saft: hallon, jordgubb","51626","","","","1x5 l"
"Tomatjuice","Kiviks Musteri AB","106034","Juice drickfärdig: övriga smak","71655","","","","10x1 l"
"Dryck Smultron","Kiviks Musteri AB","108550","Drickfärdiga drycker, övr smak","73620","","","","12x25 cl"
"Sprite PET","Coca-cola European Partners Pl","110401","PET, läsk odyl","4530","","","","24x50 cl"
"Monin Passion","Barkonsult AB","760800","Drinkbaser","M21","","","","6x700 ml"
"Champis BRK","Spendrups Bryggeri AB","103567","Burkar, läsk odyl","1369621","","","","24x33 cl"
"Grängesberg Jullättöl 33cl RG","Spendrups Bryggeri AB","119898","Lättöl","1193200","","","","20x33 cl"
"Apelsinjuice","Skånemejerier Storhushåll AB","733282","Juice drickfärdig","56100","","","","6x2 l"
"Äppeljuice koncentrat BIB","Eckes Granini Sverige AB","208839","Juice drickfärdig: övriga smak","1004707","","","","1x10 l"
"Mer Äpple PET","Coca-cola European Partners Pl","114269","Drickfärdiga drycker, övr smak","5135","","","","12x50 cl"
"Lättöl 2,1% BRK","Spendrups Bryggeri AB","117630","Lättöl","1181721","","","","24x33 cl"
"Aranciata Apelsin","Enjoy Wine & Spirits AB","721116","Engångsförp, läsk odyl","4401","","","","24x20 cl"
"Smakis apelsindryck brik","Kalasföretaget Säljprofilen AB","776136","Drickfärdiga drycker, övr smak","127025","","","","27x25 cl"
"Julmust BRK","Carlsberg Sverige AB","102852","Burkar, läsk odyl","22042","","","","24x33 cl"
"Coca-Cola zero BIB","Coca-cola European Partners Pl","121475","Engångsförp, läsk odyl","2867","","","","1x10 l"
"Elderflower soda EKO","Matkompaniet AB","104786","Engångsförp, läsk odyl","31033","","","","12x25 cl"
"Coca-Cola light BRK","Coca-cola European Partners Pl","103668","Burkar, läsk odyl","2131","","","","24x33 cl"
"Easy Rideralkhoholfri IPA ENGL","Spendrups Bryggeri AB","117330","Öl alkoholfri","1186711","","","","24x33 cl"
"Nygårda hallonsoda returglas","Spendrups Bryggeri AB","121306","Returglas, läsk odyl","1302100","","","","20x33 cl"
"Smakis äppeldryck brik","Kalasföretaget Säljprofilen AB","776140","Drickfärdiga drycker, övr smak","327025","","","","27x25 cl"
"Apelsinjuice koncentrat BIB","Eckes Granini Sverige AB","208823","Juice drickfärdig","1004711","","","","1x10 l"
"Pucko Original 1,5%","Arla Foods AB","202353","Chokladdryck","21839","","","","24x20 cl"
"Smakis äppledryck brik KRAV","Kalasföretaget Säljprofilen AB","773767","Drickfärdiga drycker, övr smak","827025","","","","27x25 cl"
"Vitamin Well Hydrate Rabarber Jordgubb PET","Vitamin Well AB","111439","Drickfärdiga drycker, övr smak","1090","","","","12x50 cl"
"Three Cents Tonic Water","Barkonsult AB","117702","Engångsförp, drinkvatten","3C-TW","","","","24x200 ml"
"Vitamin well Antioxidant Persika PET","Vitamin Well AB","102884","Drickfärdiga drycker, övr smak","1060","","","","12x50 cl"
"Hallonsoda EKO","Matkompaniet AB","104787","Engångsförp, läsk odyl","31035","","","","12x25 cl"
"Schwepp Ginger Ale ENGL","Spendrups Bryggeri AB","109856","Engångsförp, drinkvatten","1329210","","","","24x25 cl"
"Coca-Cola light Engångsglas","Coca-cola European Partners Pl","112718","Engångsförp, läsk odyl","2128","","","","24x33 cl"
"Aloe Vera Mango PET","Vitamin Well AB","110222","Drickfärdiga drycker, övr smak","7020","","","","20x50 cl"
"Bonaqua Silver Päron PET","Coca-cola European Partners Pl","752823","PET","1335","","","","24x50 cl"
"Trocadero zero 33cl BRK","Spendrups Bryggeri AB","120412","Burkar, läsk odyl","1336721","","","","24x33 cl"
"Måltidsdryck granatäpple lättsockrad 1+6 BIB","Orkla Foods Sverige","103973","Måltidsdricka konc, övrig smak","53921","","","","1x10 l"
