"Product_Name","Supplier_Name","Article_Number","Category","Volumn","Alcohol_Percent","Country","Producer","Package"
"Miguel Torres Ibericos Rioja","Wine & Spirits Collective","700214","Fylligt","7594501","13","Spanien","Miguel Torres","6x75 cl"
"Noilly Prat","Bacardi AB","722994","Torrt","9031262","18","Italien","","12x37,5 cl"
"Ramon Bilbao Gran Reserva","Bornicon & Salming AB","721769","Fylligt","X5202019401","14","Spanien","Ramon Bilbao","6x75 cl"
"Ònix Fusió","Svenska Vinkompaniet","702290","Fylligt","OF1","14.5","Spanien","Vinicola del Priorat","6x75 cl"
"Baileys Choc Lux","Diageo Sweden AB","713710","Gräddlikör","9030340","15.7","Irland","","6x50 cl"
"Manon rosé","Wine & Spirits Collective","718617","Frankrike","7436301","12.5","Frankrike","_","6x75 cl"
"Prinz Rum Coconut","Hults Dryck & Delikatess AB","723608","Övrig likör","8613802","40","Österrike","","6x50 cl"
"Soave Classico","Wine & Spirits Collective","725044","Torrt","211401","12.5","Italien","","12x75 cl"
"Freixenet Cordon Negro","Henkell & Co Sverige AB","773916","Halvtorrt","773802","11.5","Spanien","Freixenet","12x37,5 cl"
"Somersby Secco","Carlsberg Sverige AB","722941","Smaksatt cider","16794","4.5","Sverige","","24x33 cl"
"Auchentoshan Three Woods","Edrington Sweden AB","711870","Maltwhisky","12020012","43","Storbritannien","Auchentoshan","6x70 cl"
"Santa Helena Varietal Sauvignon Blanc Piccolo","Arvid Nordquist Hab","715576","Torrt","47365","13.5","Chile","Santa Helena","24x18,7 cl"
"Greenall's Bloom London Dry Gin","Hermansson & Co AB","705454","Gin","8213201","40","Storbritannien","Greene King","6x70 cl"
"O.P. Anderson Petronella 12x50 ml EKO","Altia Sweden AB","723941","Kryddat brännvin","1023120","30","Sverige","V & S","10x12x50 ml"
"Klackabackens Pilsner 4,2%","Klackabackens Bryggeri AB","720995","Pils","8956319","4.2","Sverige","","24x33 cl"
"Briska Päroncider PET","Spendrups Bryggeri AB","716096","Päroncider","1708339","4.5","Sverige","Spendrups","24x33 cl"
"Siete Misterios Doba Yej, MEZCAL","Cask & Co","719779","Mezcal","770","45","Mexico","","6x70 cl"
"Vinistella Appassimento Organic EKO","Viva Wine & Spirits Group AB","719116","Fylligt","816030112","13.5","Italien","Casa vinicola Botter Spa","12x75 cl"
"Geranium London Dry Gin","Brewery Internat Sweden AB","713130","Gin","8707201","44","Storbritannien","_","6x70 cl"
"Santa Carolina Reserva Sauvignon Blanc","Viva Wine & Spirits Group AB","701729","Torrt","7362801","13.5","Chile","Viña Santa Carolina","12x75 cl"
"Trapiche Malbec Oak Cask","Spendrups Bryggeri AB","702756","Argentina","2499514","13.5","Argentina","Trapiche","12x75 cl"
"Små Sure Äpple Shots","Spivi AB","723166","Frukt-och bärlikörer","100204","16.4","Danmark","","6x70 cl"
"Heger Pinot Noir","Enjoy Wine & Spirits AB","711308","Medel fylligt","7396001","13.5","Tyskland","","6x75 cl"
"Aberlour 16 years double cask","Pernod Ricard Sweden AB","706088","Maltwhisky","1050480","40","Storbritannien","","3x70 cl"
"Grappa Barili di Sassicaia","Bibendum AB","735573","Pressrestsdestillat","1006387","40","Italien","Jacopo Poli","6x50 cl"
"Campo Viejo Cava Rosado","Pernod Ricard Sweden AB","702399","Mousserande vin rosé","1050027","12","Spanien","Campo Viejo","6x75 cl"
"Copa Sabia Brut Rosé","Svenska Vinkompaniet","712105","Spanien","CAVAROSE","13","Spanien","_","6x75 cl"
"Lairds Applejack","Renbjer & Magnusson AB","709094","Frukt-och bärlikörer","LAJ001","40","USA","","12x70 cl"
"Chill Out Smooth & Soft CS","Altia Sweden AB","725041","Australien","1017283","13.5","Australien","","4x3 l"
"Kenwood Jack London Cab","Pernod Ricard Sweden AB","721519","Medel fylligt","1050432","14.5","USA","","6x75 cl"
"Malfy Gin Originale","Fine Brands","724211","Gin","MalfyGinOriginale","41","Italien","Torino Distillati /Exp Un Ital","6x70 cl"
"Parducci Chardonnay","Arvid Nordquist Hab","720068","Torrt","48302","13.5","USA","Paul Dolan","12x75 cl"
"Allesverloren Tinta Barocca","Janake Wine Group AB","700939","Medel fylligt","1200201","14","Sydafrika","Allesverloren Wine Estate","12x75 cl"
"Moët & Chandon Imperial Rosé","Moet Hennessy Sverige","704976","Champagne rosé","9010770","12","Frankrike","Moët & Chandon","6x75 cl"
"BOX Quercus 1 Robur","Hermansson & Co AB","724031","Whisky","2461572301","51","Sverige","","6x50 cl"
"Kendall-Jackson Vintner's Reserve Zinfandel","Amka Vinimport AB","704363","Medel fylligt","7202101","14.5","USA","Jackson Family Farms","6x75 cl"
"Clontarf Single Malt","Arcus Sweden AB","713039","Maltwhisky","40101/6A","40","Irland","","6x70 cl"
"Galipette Cidre Biologique","Multibev AB","722443","Torr/halvtorr","8935603K","4","Frankrike","","24x33 cl"
"Cartron Vanille","We & Wine AB","798946","Likörer av örter, frön eller b","8072202","20","Frankrike","Cartron","6x50 cl"
"Kura the Whisky Rum Cask Finish","Multibev AB","725638","Whisky","X5401KD0101","40","Japan","","6x70 cl"
"La Piuma Montepulciano d'Abruzzo 75 cl","We & Wine AB","715144","Fylligt","990060001","14","Italien","MGM Mondo del Vino","12x75 cl"
"Gunderloch Riesling Trocken 2009","Enjoy Wine & Spirits AB","711623","Torrt","7265801","12.5","Tyskland","Weingut Gunderloch","6x75 cl"
"Edmeades Mendocino Zinfandel","Amka Vinimport AB","704238","Fylligt","7312201","15","USA","","6x75 cl"
"Château de Rochemorin Rouge","Bibendum AB","719764","Fylligt","1018317","13","Frankrike","","12x75 cl"
"Calvados XO Domfrontais","Multibev AB","704715","Äppelbrännvin","8774501K","42","Frankrike","Le Royer","12x70 cl"
"55 Rose","Amicus Winesales AB","716169","Frankrike","55075","12.5","Frankrike","_","12x75 cl"
"Bunnahabhain 12 years Single Islay Malt","Bibendum AB","725903","Maltwhisky","1022704","46","Storbritannien","Bunnahabhain","6x70 cl"
"Turckheim Pinot Gris Réserve","Nigab AB","718902","Torrt","211901","13","Frankrike","Cave de Turckheim","12x75 cl"
"Condesa de Leganza Tempranillo Crianza","Bibendum AB","718986","Spanien","1002172","13.5","Spanien","Faustino Martínez","12x75 cl"
"oTTo'S Athens Vermouth","Barkonsult AB","718184","Torrt","919","17","Storbritannien","Otto Pressler Weinkellerei Gmb","6x75 cl"
"Callia Alta Rosé Shiraz","Svenska Vinkompaniet","794642","Argentina","CA009","13","Argentina","Bodegas Callia","6x75 cl"
"Pays dAuge 1988 Dupont","Cask Sweden AB","720113","Äppelbrännvin","9003138","42","Frankrike","","6x70 cl"
"Fee Brothers Bitters Grapefruit","Fine Brands","716554","Aperitif - bitter","X5482003504","17","","_","12x15 cl"
"Baileys Almande","Diageo Sweden AB","725207","Choklad-,kaffe- och nötlikörer","738976","13","USA","Diageo","6x70 cl"
"Valdespino Fino Inocente","Enjoy Wine & Spirits AB","708805","Torrt","820202","15","Spanien","Valdespino","12x37,5 cl"
"Bob's Liquorice bitters","Barkonsult AB","713293","Aperitif - bitter","00736","30","Tyskland","","12x10 cl"
"Michters Kentucky Straight Rye","Cask Sweden AB","723401","Whisky","9990401","42.4","USA","","6x70 cl"
"Corimbo","Primewine Sweden AB","711825","Fylligt","7244401K","14.5","Spanien","Bodegas La Horra","6x75 cl"
"Fonseca 10 Y Old Tawny","Johan Lidby Vinhandel AB","728105","Sött","87276","20","Portugal","Fonseca Guimaraens","12x75 cl"
"Aultmore 12 years","Bacardi AB","717587","Maltwhisky","9036813","46","Storbritannien","_","6x70 cl"
"Le Volte","Carovin AB","719371","Medel fylligt","3247201","14","Italien","Tenuta dell Ornellaia","12x75 cl"
"Church Road McDonald Chardonnay","Pernod Ricard Sweden AB","724989","Torrt","1050545","13.5","Nya Zeeland","Pernod Ricard","6x75 cl"
"Nardini Grappa Vinacc","Multibev AB","795090","Pressrestsdestillat","8643401K","50","Italien","Nardine","12x70 cl"
"Sancerre Les Grandmontains EKO","Viva Wine & Spirits Group AB","719265","Torrt","7349501","13","Frankrike","Domaine Laporte","12x75 cl"
"Beaumont des Crayeres Grand Reserve","Hermansson & Co AB","711050","Frankrike","789101","12","Frankrike","Beaumont des Crayeres","12x75 cl"
"Mesta Verdejo White Organic EKO","Amka Vinimport AB","720894","Torrt","X5366ME0601","12","Spanien","","12x75 cl"
"Bayou Rum Select","Multibev AB","724484","Rom","8643801","40","USA","Bayou Rum","6x70 cl"
"Pasqua Kalis Chardonnay Grillo Organic (Producerad på ekologiskt odlade druvor)","Bibendum AB","711796","Torrt","1011816","12.5","Italien","Pasqua","12x75 cl"
"Kleine Zalze Cellar Selection Merlot","Viva Wine & Spirits Group AB","719928","Medel fylligt","WMZA003","14","Sydafrika","Kleine Zaltze","12x75 cl"
"Paso a Paso Tempranillo EKO","Vinovativa","705225","Fylligt","9011670","14","Spanien","Volver","12x75 cl"
"Selvarossa Salice Salento","Enjoy Wine & Spirits AB","705458","Medel fylligt","3222801","14","Italien","Cantine Due Palme","12x75 cl"
"Chairman´s Reserve Rum","Renbjer & Magnusson AB","723595","Rom","CRR001","40","","","6x70 cl"
"Jacobsdal Pinotage","Janake Wine Group AB","724232","Medel fylligt","2205501","14.5","Sydafrika","Jacobsdal Estate","6x75 cl"
"Sauza Tres Generaciones Anejo","Edrington Sweden AB","703264","Tequila","11150124","38","Mexico","Sauza","6x70 cl"
"Grimbergen Blonde 6,7% 33cl EG","Carlsberg Sverige AB","725088","Ljus ale","11363","6.7","Frankrike","","24x33 cl"
"Beefeater Crown Jewel 100 cl","Pernod Ricard Sweden AB","721213","Gin","1050386","50","Storbritannien","","6x100 cl"
"Cigliuti Barbera d'Alba ""Vigna Serraboella""","Enjoy Wine & Spirits AB","724455","Fylligt","X50080563001","14.5","Italien","Cigliuti","6x75 cl"
"Marolo Barolo 9 Anni","Wicked Wine Sweden AB","704335","Druvdestillat","61410709","50","Italien","","6x70 cl"
"Hardys Mill Cellars Shiraz","Mondo Wine Sweden AB","717167","Medel fylligt","X5303AC0201","13.5","Australien","Thomas Hardy","6x75 cl"
"Jacobs Creek Wah Red","Pernod Ricard Sweden AB","719410","Fylligt","1050328","14.5","Australien","Jacobs Creek","6x75 cl"
"Snälleröds Herr Berntsons Besk 40x5 cl EKO","Arcus Sweden AB","701210","Kryddat brännvin","X5172AS0104","38","Sverige","Snälleröds Ångbränneri","1x40x5 cl"
"Nordic Spirits Lab Gin","Altia Sweden AB","722431","Gin","1022079","41","Finland","Altia","12x50 cl"
"Hayman's London Dry Gin","Janake Wine Group AB","724187","Gin","8614001","40","Storbritannien","","6x70 cl"
"Jose Cuervo 1800 silver","Arcus Sweden AB","717137","Tequila","9221401","38","Mexico","Jose Cuervo International","6x70 cl"
"Tissot-Maire Cremant du Jura Extra Brut","Viva Wine & Spirits Group AB","725509","Vin, Sprit och Starköl","7872501","12","Frankrike","Tissot-Maire","12x75 cl"
"Greenalls Original Gin","Hermansson & Co AB","724598","Gin","2461572701","37.5","Storbritannien","","6x70 cl"
"Marimar Estate Mas Cavalls","Wine & Spirits Collective","724038","USA","7545301","14","USA","Marimar Torres","12x75 cl"
"Dr Pauly-Bergweiler Riesling Trocken 06","Mondo Wine Sweden AB","701701","Tyskland","7520301K","12","Tyskland","Dr Pauly-Bergweiler","12x75 cl"
"Isen Ryusui","Akebono Unlimited AB","736554","Risvin","1022072","14.6","Japan","Heiwa Shuzou Co.Ltd","12x72 cl"
"Weinbach Riesling Reserve","Primewine Sweden AB","722070","Torrt","7583701K","13","Frankrike","Domaine Weinbach","12x75 cl"
"Francois Villard l'appel des Sereines","Enjoy Wine & Spirits AB","723775","Fylligt","7809701","13","Frankrike","Francois Villard","12x75 cl"
"Ciroc","Diageo Sweden AB","717057","Kryddat brännvin","3450001","40","Frankrike","Diageo","6x1,75 l"
"Calasole Vermentino Rocca di Montemassi","Pernod Ricard Sweden AB","714708","Halvtorrt","1050239","12.5","Italien","","6x75 cl"
"Down the Lane Pinot Grigio Arneis","Bornicon & Salming AB","713347","Torrt","7814701","13","Australien","De Bortoli","6x75 cl"
"Åhus Akvavit 90x5 cl","Pernod Ricard Sweden AB","725841","Sprit","1050629","38","Sverige","The Absolut Company AB","1x90x5 cl"
"Bonterra Chardonnay","Vct Sweden","713747","Torrt","1663201","13.5","USA","Bonterra Vineyards","12x75 cl"
"Longmorn 16 years","Pernod Ricard Sweden AB","706087","Maltwhisky","1050047","48","Storbritannien","","3x70 cl"
"DOS MAS Pink Shot","Tomp Beer & Spirits AB","721781","Övrig likör","8670201","17","Tyskland","Global Brands","6x70 cl"
"Briska Äpple","Spendrups Bryggeri AB","721898","Halvsöt/söt","1724611","4.5","Sverige","","24x33 cl"
"Maria Olé Sangría PET","Primewine Sweden AB","725150","Vin, Sprit och Starköl","X5226GC0501","7","","","6x1,5 l"
"Grüner veltliner müller grossman","Janake Wine Group AB","717288","Torrt","3110238","12.5","Österrike","Weingut Müller-Grossmann","12x75 cl"
"Rhum Negrita Añejo Reserve","Berntson Brands AB","724288","Rom","2309229501","38","Frankrike","","6x70 cl"
"Bollinger La Grand Année Rosé 02","Arvid Nordquist Hab","708867","Champagne rosé","31158","12.4","Frankrike","Bollinger","6x75 cl"
"Christian Drouin V.S.O.P Pale & Dry Magnum","Enjoy Wine & Spirits AB","724477","Sprit","X50080561106","40","Frankrike","","1x150 cl"
"Cartron Peppermint Vert","We & Wine AB","798896","Likörer av örter, frön eller b","8000102","21","Frankrike","Cartron","6x50 cl"
"Cuvée Sir Winston Churchill","Ward Wines AB","729559","Frankrike","754801","13","Frankrike","Pol Roger","6x75 cl"
"Jacob's Creek Sparkling Rosé","Pernod Ricard Sweden AB","757302","Mousserande vin rosé","1016746","11.5","Australien","Orlando","6x75 cl"
"Graffigna Centenarino Pinot Grigio","Pernod Ricard Sweden AB","700714","Torrt","1007377","13.5","Argentina","Graffigna Winery","6x75 cl"
"Dr. Heger Mimus Spätburgunder Trocken","Enjoy Wine & Spirits AB","723999","Tyskland","7302501","13.5","Tyskland","","6x75 cl"
"Miopasso Primitivo","Hermansson & Co AB","713724","Medel fylligt","1544701","14","Italien","The Wine People","6x75 cl"
"Beringer Classic Zinfandel","Primewine Sweden AB","725094","Fylligt","X5226TR0201","14.5","USA","","6x75 cl"
"Champagne de Saint Gall Blanc de Blanc Brut Prem","Janake Wine Group AB","719166","Frankrike","3110125","12","Frankrike","_","12x37,5 cl"
"Pommard Les Vieilles Vignes","Primewine Sweden AB","725933","Fylligt","X5226GI1401","13","Frankrike","Vincent Giardin","12x75 cl"
"Ruinart Blanc de Blancs","Moet Hennessy Sverige","719973","Frankrike","9036211","12.5","Frankrike","Ruinart","6x75 cl"
"Domaine Lalande Réserve Merlot","Domaine Wines Sweden AB","743427","Frankrike","2229901","13","Frankrike","Domaine Lalande","12x75 cl"
"Cornas Les Chailles","Primewine Sweden AB","725918","Fylligt","X5226AL0201","14","Frankrike","","12x75 cl"
"Thomas Dakin Small Batch Gin","Hermansson & Co AB","722947","Gin","2461570201","42","","","6x70 cl"
"Bollinger La Grand Année 2007","Arvid Nordquist Hab","707704","Frankrike","31419","12","Frankrike","Bollinger","6x75 cl"
"Castelgiocondo Brunello di Montalcino DOCG","Spendrups Bryggeri AB","702664","Fylligt","2495024","13.5","Italien","Marchesi de Frescobaldi","6x75 cl"
"Moritz 330 ml","Multibev AB","721049","Ljus lager","8931503","5.4","Spanien","","24x33 cl"
"Bowmore small batch","Edrington Sweden AB","722809","Maltwhisky","11380030","40","Storbritannien","","6x70 cl"
"P. Lex Prosecco Brut EKO","Viva Wine & Spirits Group AB","715697","Torrt","778890112","11","Italien","_","12x75 cl"
"LAGAVULIN 12 years","Diageo Sweden AB","723832","Maltwhisky","730345","56.5","Storbritannien","","6x70 cl"
"Portia Roble","Bibendum AB","724317","Fylligt","1011802","14","Spanien","Bodegas Portia","6x75 cl"
"Angry Orchard  Apple Crisp Cider","Galatea AB","722800","Äppelcider","1811-03","4.82","USA","Boston Brewing Company","24x355 ml"
"Leonardo Rubicaia Sangiovese","Primewine Sweden AB","718953","Fylligt","X5226CL1001","12.5","Italien","Cantine Leonardo da Vinci","6x75 cl"
"Prinz Rum Pear","Hults Dryck & Delikatess AB","724271","Övrig likör","8631002","40","Österrike","","6x50 cl"
"I Castei Recioto Classico Della Valpolicella","Viva Wine & Spirits Group AB","720642","Italien","7405202","14","Italien","","6x50 cl"
"The Famous Grouse Port Wood Finish","Edrington Sweden AB","715035","Blended whisky","10140014","40","Storbritannien","Highland Distillers Brands","6x70 cl"
"Desperados","Brewery Internat Sweden AB","720212","Övrigt öl","202542","5.9","Mexico","","24x33 cl"
"Mezzacarona Lagrein","Enjoy Wine & Spirits AB","707915","Medel fylligt","2295101H","12.5","Italien","Mezzacorona","12x75 cl"
"Cardhu 12 yearsear","Diageo Sweden AB","715048","Maltwhisky","9029007","40","Storbritannien","_","6x70 cl"
"Rascallion 33 RPM White Blend","Wine & Spirits Collective","725231","Sydafrika","7558201","13.5","Sydafrika","","6x75 cl"
"Dourthe No1 Cab Sauv Merlot","Carovin AB","720187","Medel fylligt","7298401","13.5","Frankrike","","12x75 cl"
"Norton Temprano Chardonnay","Wine & Spirits Collective","722924","Torrt","601501","12.5","Argentina","Bodegas Norton","12x75 cl"
"Fernet Branca  3 x 2 cl","Philipson & Söderberg AB","798792","Malörtsbitter","1006322","40","Italien","Fratelli Branca","40x3x2 cl"
"Stepanow Slivovica","Multibev AB","725537","Plommonbrännvin","75402","54","Slovakien","","12x50 cl"
"Kamiki","Multibev AB","725637","Whisky","8338802","48","Japan","","6x50 cl"
"Stoneleigh Chardonnay","Pernod Ricard Sweden AB","763628","Torrt","1007224","13.5","Nya Zeeland","Stoneleigh Vineyards","6x75 cl"
"Corsendonk Agnus","Wicked Wine Sweden AB","717666","Ljus ale","COA 033","7.5","Belgien","Mohawk Brewing Company","24x33 cl"
"Fortaleza, Blanco","Aliassmith AB","725864","Tequila","8665801/6","40","Mexico","","6x70 cl"
"Äppelcider halvtorr EKO","Kiviks Musteri AB","720653","Torr/halvtorr","66981","4.5","Sverige","Kiviks Musteri","20x33 cl"
"Tiger Beer","Spendrups Bryggeri AB","728506","Ljus lager","2138211","5","Singapore","Asia Pacific Breweries","24x33 cl"
"Fortaleza, Reposado","Aliassmith AB","725868","Tequila","8604801/6","40","Mexico","","6x70 cl"
"Minuty Rose Magnum","Ward Wines AB","706265","Torrt","259006","13","Frankrike","Chateau Minuty","3x150 cl"
"Belles Vignes GSM","We & Wine AB","724722","Medel fylligt","990093501","11","Frankrike","Les Grand Chais de France","6x75 cl"
"Fortaleza Añejo","Aliassmith AB","725861","Tequila","8662301/6","40","Mexico","","6x70 cl"
"The Irishman Founders Reserve","Philipson & Söderberg AB","714475","Maltwhisky","1021871","40","Irland","_","6x70 cl"
"Jim Beam double oak 43%","Edrington Sweden AB","720895","Whisky","10940008","43","USA","Jim Beam Brands","6x70 cl"
"Brochet Facile Sauvignon Blanc EKO","Oenoforos AB","711716","Torrt","226701","12.5","Frankrike","Oenoforos AB","12x75 cl"
"Callia Magna Tannat","Svenska Vinkompaniet","722500","Fylligt","CA-023","14.5","Argentina","Bodegas Callia","6x75 cl"
"Riesling Trimbach","Ward Wines AB","729575","Torrt","263901","12","Frankrike","Trimbach","12x75 cl"
"Elephant Sloe Gin","Multibev AB","722098","Gin","X5401EG0202","35","Tyskland","","6x50 cl"
"Blason de Bourgogne Blanc","Enjoy Wine & Spirits AB","723162","Torrt","X50080559801","13","Frankrike","Blason de Bourgogne","12x75 cl"
"Friedrich Becker Pinot Noir ""Family""","Enjoy Wine & Spirits AB","724451","Tyskland","9910001","13.5","Tyskland","","12x75 cl"
"El Cortejo Sauvignon Blanc","Oenoforos AB","716888","Torrt","7296201","13.5","Argentina","_","12x75 cl"
